,name,required_age,is_free,currency,final,total_reviews,review_score
454550,Qubicle Voxel Editor,0,False,EUR,12.49,64,5
454560,Ultimate Fight Manager 2016,0,False,,,18,4
454570,I Am Caligula,0,False,EUR,0.99,23,5
454580,Spider Wars,0,False,EUR,8.19,15,5
454600,Age of Cavemen,0,True,,,4,0
454610,Demon's Crystals,0,False,EUR,4.99,23,5
454630,Button Frenzy,0,False,EUR,0.79,7,0
454650,DRAGON BALL XENOVERSE 2,0,False,EUR,49.99,9539,8
453660,Rogue Contracts: Syndicate,0,False,EUR,0.99,9,0
453670,The Lost Souls,0,False,EUR,0.79,33,3
453690,Dark Quest 2,0,False,EUR,7.99,249,6
453700,prog.1,0,False,EUR,4.99,8,0
453710,TableTop Soccer,0,False,EUR,0.99,48,7
453720,Last Will,0,False,EUR,8.99,96,6
453730,Borstal,0,False,EUR,2.99,10,4
453740,Spaceman Sparkles 3,0,False,EUR,4.99,12,7
453750,Tyto Ecology,0,False,EUR,5.69,328,6
453770,Forgotten Tales: Day of the Dead,0,False,EUR,6.99,12,5
453780,Secrets of Magic: The Book of Spells,0,False,EUR,6.99,13,7
453790,Candice DeBébé's Incredibly Trick Lifestyle,0,False,EUR,3.99,102,8
453810,Blasting Agent: Ultimate Edition,0,False,EUR,2.99,16,5
453820,Hero Quest: Tower Conflict,0,False,EUR,0.79,47,3
453830,Innoquous 5,0,False,EUR,0.79,6,0
453850,Dear RED - Extended,0,False,EUR,2.39,51,5
453870,Quantum Chess,0,False,EUR,9.99,29,5
453880,Ninja Outbreak,0,False,EUR,1.99,3,0
453890,Black Rose,0,True,,,12,7
453910,Love is Dead,0,False,EUR,11.99,21,7
453950,To Ash,0,False,EUR,1.5,12,7
453960,Envy the Dead,0,False,EUR,0.99,56,5
453980,Airstrike HD,0,False,EUR,1.59,6,0
453990,Mibibli's Quest,0,False,EUR,4.99,43,7
454030,Link,0,False,EUR,4.99,27,5
454060,Blueprint Tycoon,0,False,EUR,2.99,659,8
454070,Boundel: The Second Era,0,True,,,143,5
454080,Burst,0,False,,,11,5
454100,Dungeon Escape,0,False,EUR,3.99,128,5
454130,Nil-Ninjahtic: Ronin,0,False,EUR,1.99,13,5
454140,First Person Tennis - The Real Tennis Simulator VR,0,False,EUR,22.99,165,8
454160,Dark Fear,0,False,EUR,3.99,78,8
453220,BrambleLash,0,False,EUR,8.19,7,0
453270,Madness Cubed,0,False,EUR,1.59,68,5
453290,Awareness Rooms,0,False,EUR,4.99,189,8
453300,A Healer Only Lives Twice,0,False,EUR,4.99,77,6
453310,Blackwood Crossing,0,False,EUR,15.99,168,6
453320,Vairon's Wrath,0,False,EUR,12.99,1,0
453340,Hustle Cat,0,False,EUR,16.79,751,9
453350,Vaccine War,0,False,EUR,7.99,8,0
453390,Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition,0,False,EUR,9.99,27,7
453500,Frio - Lost in old town,0,False,EUR,2.39,17,7
453510,One Man Is Not No Man,0,True,,,5,0
453650,Marble Void,0,False,EUR,4.99,16,7
452710,Realities,0,True,,,1,0
452860,Mad Bullets,0,False,EUR,2.39,108,8
452920,Laser Disco Defenders,0,False,EUR,8.99,2,0
452930,Insane,0,False,EUR,7.99,2,0
452940,Theory Test UK 2016/17 - Driving Test Success,0,False,EUR,12.99,32,7
452950,Hazard Perception Test UK 2016/17 Bundle - Driving Test Success,0,False,EUR,19.99,9,0
452970,Asemblance,0,False,EUR,6.99,78,5
453030,The Fifth Expedition,0,False,EUR,9.0,5,0
453100,Frederic: Resurrection of Music Director's Cut,0,False,EUR,5.99,73,8
453130,Powargrid,0,False,EUR,8.19,10,6
452320,Party Saboteurs: After Party,0,False,EUR,9.99,12,6
452340,Ian's Eyes,0,True,,,20,5
452410,Damsel,0,False,EUR,6.69,24,6
452420,Koihime Enbu 恋姫†演武,0,False,EUR,3.99,92,8
452450,Rising Islands,0,False,EUR,9.99,25,5
452490,The Cubicle.,0,True,,,9,0
452510,UNDER NIGHT IN-BIRTH Exe:Late,0,False,EUR,27.99,388,8
452570,Battle Chef Brigade Deluxe,0,False,EUR,19.99,607,9
452650,The Rebel,0,False,EUR,0.99,6,0
451780,Trillion: God of Destruction,0,False,EUR,8.19,211,6
451800,End Of The Mine,0,False,EUR,0.79,8,0
451840,Out of Ammo,0,False,EUR,8.19,569,8
451870,Nighttime Terror VR: Dessert Defender,0,False,EUR,4.99,9,0
451880,Catch a Falling Star,0,False,EUR,0.79,105,6
451900,WizardCraft,0,False,EUR,2.39,19,5
451920,Thorne - Death Merchants,0,False,EUR,3.29,66,5
451930,qrth-phyl,0,False,EUR,3.99,13,7
451940,Return Home,0,False,EUR,3.99,2,0
451950,EEP Train Simulator Mission,0,False,EUR,19.99,8,0
451960,The Secret of Pineview Forest,0,True,,,2,0
451980,The Body VR: Journey Inside a Cell,0,True,,,9,0
451990,Cranks and Goggles,0,False,EUR,1.0,94,6
452000,Military Life: Tank Simulator,0,False,EUR,4.99,13,5
452060,Caveblazers,0,False,EUR,9.99,1154,8
452120,Midvinter,0,False,EUR,3.99,22,7
452230,Spellstone,0,True,,,2,0
452240,Dawn of the Robot Empire,0,False,EUR,4.99,7,0
451520,theBlu,0,False,EUR,9.99,819,8
451540,Snakes on an Extradimensional Plane,0,False,EUR,2.99,2,0
451570,Demetrios - The BIG Cynical Adventure,0,False,EUR,9.99,81,6
451600,CounterAttack,0,False,EUR,12.49,116,8
451630,Brute,0,False,EUR,4.99,13,7
451640,C14 Dating,0,False,EUR,19.99,40,7
451650,Whirligig VR Media Player,0,False,EUR,3.99,299,6
451660,Trucker,0,False,EUR,1.99,20,5
451670,War Birds: WW2 Air strike 1942,0,False,EUR,3.99,18,3
451700,Secrets of Deep Earth Shrine,0,False,EUR,0.79,1,0
451760,Highway Blossoms,0,False,EUR,10.79,807,9
451060,Wincars Racer,0,False,EUR,11.99,2,0
451080,Giant Cop: Justice Above All,0,False,EUR,22.99,25,5
451100,Cubikolor,0,False,EUR,7.99,4,0
451130,Khan: Absolute Power,0,True,,,2,0
451140,Drawn®: Dark Flight™ Collector's Edition,0,False,EUR,9.99,20,6
451200,Candlelight,0,False,EUR,12.49,8,0
451210,Rocket Shooter,0,False,EUR,6.99,3,0
451340,Gold Rush: The Game,0,False,EUR,19.99,4851,5
451350,Tropical Fish Shop 2,0,False,EUR,3.99,6,0
451400,Meridian: Squad 22,0,False,EUR,14.99,35,5
451450,Hollywood Hills Mansion,0,False,EUR,4.99,7,0
450590,Safety Driving Simulator: Car,0,False,EUR,4.99,29,4
450600,Safety Driving Simulator: Motorbike,0,False,EUR,4.99,19,5
450630,Woeful Woebots,0,False,EUR,9.99,9,0
450650,Polyology,0,False,EUR,0.89,7,0
450670,Table Top Racing: World Tour,0,False,EUR,3.29,127,6
450700,The Spatials: Galactology,0,False,EUR,10.79,128,6
450740,Mind Unleashed,0,False,EUR,2.99,17,5
450760,GraveRun,0,False,EUR,6.59,7,0
450950,Danmaku Unlimited 3,0,False,EUR,9.99,89,8
451000,Ember Kaboom,0,False,EUR,2.39,9,0
451010,Kittypocalypse,0,False,EUR,14.99,142,8
451020,Battle Chasers: Nightwar,0,False,EUR,29.99,1951,8
450110,Amigdala,0,False,EUR,5.99,12,7
450120,Capitalism Plus,0,False,EUR,5.99,48,7
450140,Seven Kingdoms: Ancient Adversaries,0,False,EUR,5.99,63,8
450150,Campgrounds: The Endorus Expedition Collector's Edition,0,False,EUR,9.99,1,0
450170,BOOR,0,False,EUR,0.99,73,6
450190,MAZE LORD,0,False,EUR,4.99,45,5
450220,Overload Playable Teaser 3.0,0,True,,,20,7
450250,Aegis of Earth: Protonovus Assault,0,False,EUR,19.99,20,7
450290,Assault on Arnhem,0,False,EUR,9.99,16,4
450390,The Lab,0,True,,,115,8
450440,Creepy Castle,0,False,EUR,8.19,113,8
450500,Ace of Seafood,0,False,EUR,11.99,236,8
450540,"Hot Dogs, Horseshoes & Hand Grenades",0,False,EUR,19.99,10302,9
449680,SAMOLIOTIK,0,False,EUR,0.79,180,8
449690,Fatal Fight,0,False,EUR,2.99,20,5
449700,Ariel,0,False,EUR,9.99,6,0
449710,REDCON,0,False,EUR,5.99,242,6
449730,Ahnayro: The Dream World,0,False,EUR,3.99,116,8
449760,Tenrow,0,False,EUR,2.99,29,5
449770,Legend of Moros,0,False,EUR,4.99,1,0
449800,Attack on Titan / A.O.T. Wings of Freedom,18,False,EUR,59.99,1848,8
449820,Daughter of Shadows: An SCP Breach Event,0,False,EUR,0.99,48,5
449960,Book of Demons,0,False,EUR,22.99,3941,8
450020,DAMAGE CONTROL,0,False,EUR,0.99,1,0
450040,Stealth Labyrinth,0,False,EUR,2.99,10,4
450050,Yon Paradox,0,False,EUR,2.99,29,5
450060,Insane Decay of Mind: The Labyrinth,0,False,EUR,2.99,23,5
449300,Planar Conquest,0,False,EUR,19.99,193,5
449310,Spunk and Moxie,0,False,EUR,3.99,3,0
449320,Dino Eggs: Rebirth,0,False,EUR,9.99,9,0
449330,Grid Masters,0,False,EUR,6.99,4,0
449340,Serafina's Crown,0,False,EUR,7.99,14,7
449350,Backstreets of the Mind,0,False,EUR,2.99,15,5
449450,SPLIT BULLET,0,False,EUR,3.29,13,5
449460,Commands & Colors: The Great War,0,False,EUR,19.99,58,5
449470,Atulos Online,0,True,,,2,0
449500,Hush Hush - Unlimited Survival Horror,0,False,EUR,1.99,4,0
449510,The Crow's Eye,0,False,EUR,8.19,48,5
449520,Rush for gold: California,0,False,EUR,3.99,4,0
449530,Grand Pigeon's Duty,0,False,EUR,3.33,114,5
449540,There's Poop In My Soup,0,False,EUR,0.99,1679,8
449560,Space Ranger ASK,0,False,EUR,8.99,1,0
449610,Monster Boy and the Cursed Kingdom,0,False,EUR,29.99,537,8
449640,Bloody Zombies,0,False,EUR,13.49,27,6
448780,Sixtieth Kilometer,0,False,EUR,0.9,289,6
448790,Infinity Wings - Scout & Grunt,0,False,EUR,2.99,7,0
448800,Semispheres,0,False,EUR,9.99,28,7
448810,Torgar's Quest,0,False,EUR,5.99,11,6
448820,Planet in the Shadows,0,False,EUR,3.99,10,6
448830,ASMR Universe,0,False,EUR,2.0,25,5
448850,Overload,0,False,EUR,24.99,981,8
448880,Spells 'n' Stuff,0,False,EUR,8.19,4,0
448910,Axes and Acres,0,False,EUR,9.99,79,8
448960,"I, Hope",0,False,EUR,9.99,12,7
448990,Phlyndir,0,False,EUR,0.79,2,0
449020,The Bottom of the Well,0,True,,,4,0
449040,Jesus Christ RPG Trilogy,0,True,,,21,7
449050,Rock Paper Scissors Champion,0,True,,,2,0
449060,Cellar,0,False,EUR,0.99,75,8
449070,YEARN Tyrant's Conquest,0,False,EUR,9.99,7,0
449090,Zombie Parking,0,False,EUR,0.99,36,5
449120,Nanobots,0,False,EUR,3.99,9,0
449140,Istrolid,0,True,,,33,7
449150,pimeja nasa (PataNoir),0,False,EUR,5.99,8,0
449160,Land it Rocket,0,False,EUR,2.99,6,0
449170,Gnomes Garden 2,0,False,EUR,0.49,37,7
449180,Meld,0,False,EUR,9.99,3,0
449200,Calcu-Late,0,False,EUR,0.79,24,4
449210,Verdict Guilty - 유죄 평결,0,False,EUR,4.49,233,8
449220,A grande bagunça espacial - The big space mess,0,False,EUR,0.99,29,7
449240,Stormworm+,0,True,,,5,0
449250,A Little Lily Princess,0,False,EUR,12.99,170,8
448280,Job Simulator,0,False,EUR,19.99,1853,8
448290,Nefarious,0,False,EUR,14.99,261,8
448300,Logic Missile,0,False,EUR,0.99,1,0
448310,Bitardia Cards: Memes of 2ch,0,True,,,3,0
448370,IS Defense,0,False,EUR,5.24,689,8
448380,Escape: Close Call,0,False,EUR,3.29,11,7
448400,Hidden Object 6-in-1 bundle,0,False,EUR,11.99,94,6
448440,Bizarre Earthquake,0,False,EUR,1.59,76,5
448470,Bacteria,0,False,EUR,0.79,34,5
448480,Caravanserail,0,False,EUR,2.99,10,5
448500,Little Walker,0,False,EUR,3.99,16,7
448510,Overcooked,0,False,EUR,15.99,3710,8
448520,Deranged Rabbits,0,False,EUR,4.99,8,0
448530,Square's Route,0,False,EUR,3.0,8,0
448540,Terror Lab,0,False,EUR,3.99,32,5
448550,Minimal,0,False,EUR,2.39,6,0
448560,Mind Games,0,False,EUR,2.99,48,5
448580,Dead End Road,0,False,EUR,2.99,148,8
448610,Draw Rider,0,False,EUR,1.59,54,5
448620,Rebirth of Island,0,False,EUR,3.99,22,4
448630,Rabiez: Epidemic,0,False,EUR,0.79,33,4
448640,Elements II: Hearts of Light,0,False,,,22,6
448650,GEO Master,0,False,EUR,2.99,19,6
448670,Pinball HD Collection,0,False,EUR,19.99,41,5
448690,Lionessy Story,0,False,EUR,4.99,10,5
448710,VirZOOM Arcade,0,True,,,2,0
448720,Puzzle Box,0,False,EUR,9.99,10,6
448730,"Imhotep, Pyramid Builder",0,False,EUR,7.99,10,5
448750,Infinity Saga,0,False,EUR,2.99,9,0
448110,So Long Earth,0,True,,,6,0
448140,Night light,0,False,EUR,3.09,3,0
448150,Mystica: The Ninth Society,0,False,EUR,1.99,26,5
448160,WOLFLAME,0,False,EUR,5.99,44,7
448170,Last Dream: World Unknown,0,False,EUR,9.99,41,7
448230,AsteroidsHD,0,False,EUR,0.99,10,5
448240,Hybrid Animals,0,False,EUR,6.99,287,5
447690,Dimensional Intersection,0,False,EUR,4.99,31,6
447700,Crystal Crisis,0,False,EUR,16.79,60,8
447780,LostWinds,0,False,EUR,9.99,149,8
447800,LostWinds 2: Winter of the Melodias,0,False,EUR,9.99,73,8
447820,Day of Infamy,0,False,EUR,12.49,9196,8
447850,The Next Door,0,False,EUR,0.99,22,5
447860,Maria the Witch,0,False,EUR,4.99,16,5
447890,Cat on a Diet,0,False,EUR,4.99,182,6
447920,Drift (Over) Drive,0,False,EUR,0.99,10,3
447930,LYDIA: SWEET DREAMS,0,False,EUR,9.99,2,0
447940,Brine,0,False,EUR,3.99,4,0
447950,Bad Caterpillar,0,False,EUR,1.99,24,7
447960,XCavalypse,0,False,EUR,5.99,25,5
447980,Blast Brawl 2,0,False,EUR,8.19,10,7
447990,Spectrubes,0,False,EUR,1.99,1,0
448000,Sparkle ZERO,0,False,EUR,4.99,62,5
448010,RePete,0,False,EUR,1.99,13,7
448020,Share,0,False,EUR,0.79,50,5
448050,Mr Nibbles Forever,0,False,EUR,0.99,15,7
448060,X-17,0,False,EUR,12.49,18,4
448070,Red Risk,0,False,EUR,0.39,82,5
448080,Fibbage XL,0,False,EUR,9.99,161,8
448090,Virtual Rogue,0,False,,,8,0
447170,"Destiny's Princess: A War Story, A Love Story",13,False,EUR,15.99,100,5
447180,My Secret Pets!,13,False,EUR,15.99,68,5
447190,Pub Encounter,13,False,EUR,17.99,106,8
447200,The Men of Yoshiwara: Ohgiya,13,False,EUR,15.99,90,8
447210,Blink,0,False,EUR,6.99,38,7
447240,Zasa - An AI Story,0,False,EUR,0.79,14,7
447270,IKEA VR Experience,0,True,,,2,0
447290,Redeemer: Enhanced Edition,0,False,EUR,14.99,568,8
447310,Paper Train Traffic,0,False,EUR,2.39,45,6
447530,VA-11 Hall-A: Cyberpunk Bartender Action,0,False,EUR,14.99,8332,9
447540,Lost Cosmonaut,0,False,EUR,6.99,2,0
447570,Regeria Hope Episode 1,0,True,,,5,0
446610,Bunny Bounce,0,False,EUR,8.19,29,5
446620,Zombie Training Simulator,0,False,EUR,19.99,188,8
446640,Space Pilgrim Episode IV: Sol,0,False,EUR,0.9,136,8
446760,Neighborhorde,0,False,EUR,3.99,16,7
446770,Skeet: VR Target Shooting,0,True,,,3,0
446790,Diluvion: Resubmerged,0,False,EUR,19.99,452,5
446800,Transport Fever,0,False,EUR,29.99,3794,8
446810,Blossom Tales: The Sleeping King,0,False,EUR,14.99,165,8
446830,The Lonesome Fog,0,False,EUR,4.99,44,7
446840,Splasher,0,False,EUR,14.99,86,8
446850,Mindball Play,0,False,EUR,3.99,17,7
446870,Glitchrunners,0,False,EUR,12.99,11,4
446910,Night Blights,0,False,EUR,5.69,48,7
446990,The Huntsman: Winter's Curse,0,True,,,49,7
447000,Grimsfield,0,False,EUR,3.99,16,7
447020,Farming Simulator 17,0,False,EUR,14.99,6072,8
447040,Watch_Dogs® 2,0,False,EUR,59.99,14206,8
447100,XLR,0,False,EUR,4.99,18,4
447120,Where the Water Tastes Like Wine,0,False,EUR,19.99,396,8
446240,Trawl,0,False,EUR,6.99,18,5
446250,Silver Bullet: Prometheus,0,False,EUR,4.99,10,7
446310,Sabres of Infinity,0,False,EUR,2.39,96,8
446380,Sophie's Curse,0,False,EUR,3.99,149,8
446390,Onechanbara Z2: Chaos,16,False,EUR,36.99,269,6
446430,Doctor Watson - Treasure Island,0,False,EUR,7.99,1,0
446440,Doctor Watson - The Riddle of the Catacombs,0,False,EUR,7.99,1,0
446450,Blaster Simulator,0,False,EUR,4.99,6,0
446460,Highland Warriors,0,False,EUR,7.99,6,0
446470,New York Taxi Simulator,0,False,EUR,4.99,7,0
446480,New York Bus Simulator,0,False,EUR,4.99,6,0
446490,Rail Cargo Simulator,0,False,EUR,4.99,9,0
446510,Armed and Gelatinous,0,False,,,2,0
446540,Smash Up,0,False,EUR,5.69,65,5
446550,Infinite Mini Golf,0,False,EUR,4.49,53,5
446560,Just Dance 2017,0,False,EUR,49.99,284,6
446570,Grove - VR Browsing Experience,0,False,EUR,4.99,4,0
446590,7 Mages,0,False,EUR,13.99,45,5
446600,Magi Trials,0,False,EUR,10.79,69,8
445750,Settled,18,False,EUR,0.99,64,8
445770,Airport Madness 3D,0,False,EUR,16.99,185,8
445800,Love Language Japanese,0,False,EUR,16.79,111,8
445840,Undead vs Plants,0,False,,,1,0
445860,Toy Plane Heroes,0,False,EUR,9.99,27,6
445950,Asher,0,False,EUR,5.99,11,7
445980,Wizard of Legend,0,False,EUR,15.99,4305,8
446000,Stellar Monarch,0,False,EUR,19.99,154,6
446010,CitiesCorp Concept - Build Everything on Your Own,0,False,EUR,19.99,5,0
446020,Jalopy,0,False,EUR,13.99,3054,6
446040,Blade Arcus from Shining: Battle Arena,0,False,EUR,27.99,57,8
446050,Operation KREEP,0,False,EUR,2.99,4,0
446060,akeytsu Indie 2017,0,False,,,24,7
446070,ecotone,0,False,EUR,8.99,11,7
446100,Mantis Burn Racing®,0,False,EUR,8.19,38,6
446110,Happy Critters,0,False,EUR,6.99,1,0
446120,Bunker Punks,0,False,EUR,14.99,231,6
445550,Watson's Watch,0,False,EUR,6.59,2,0
445600,Void Raiders,0,False,EUR,4.99,43,5
445670,The Stargazers,0,False,EUR,12.99,12,5
445720,Battle Islands: Commanders,0,True,,,23,4
445040,Sorcery! Part 3,0,False,EUR,9.99,54,8
445050,Paintey,0,False,EUR,9.99,2,0
445070,Tatsu,0,False,EUR,8.19,17,6
445110,Tasty Planet: Back for Seconds,0,False,EUR,5.99,215,8
445130,The Average Everyday Adventures of Samantha Browne,0,True,,,12,5
445140,Smell Of Death,0,False,EUR,9.99,33,5
445170,The Haunting of Billy Classic,0,False,EUR,2.99,10,7
445190,Expeditions: Viking,0,False,EUR,29.99,1443,8
445210,Tiny Knight,0,False,EUR,3.99,14,6
445230,Lost girl`s [diary],16,True,,,8,0
445310,Might and Magic: Heroes VII – Trial by Fire,0,False,EUR,29.99,337,5
445350,Atomic Space Command,0,False,EUR,14.99,8,0
445430,Seinarukana -The Spirit of Eternity Sword 2-,0,False,EUR,27.99,13,6
444550,Void 21,0,False,EUR,4.99,11,7
444580,ALONE IN SPACE,0,False,EUR,9.99,73,4
444590,Skautfold: Shrouded in Sanity,0,False,EUR,4.99,253,8
444620,SpellKnights,0,True,,,1,0
444640,Bloons TD Battles,0,True,,,265,8
444650,Endciv,0,False,EUR,14.99,35,5
444690,TRAPPED,0,False,EUR,3.99,81,5
444710,Battle Crust,0,False,EUR,7.99,19,7
444720,Inexistence,0,False,EUR,2.99,149,5
444740,Cologne,0,False,EUR,9.99,3,0
444770,Mimpi Dreams,0,True,,,52,8
444800,NO THING,0,False,EUR,3.99,139,8
444830,Concrete and Steel,0,False,EUR,1.59,9,0
444870,Combat Racers,0,False,EUR,6.99,3,0
444880,Death Stair,0,False,EUR,0.82,118,6
444940,UBERMOSH:BLACK,0,False,EUR,0.39,140,8
444950,Let's Eat! Seaside Cafe,0,False,EUR,9.99,2,0
444970,SPATIAL SOUND CARD,0,False,EUR,9.99,99,6
444990,Ad Exitum,0,False,EUR,4.99,2,0
445000,Nova Nukers!,0,False,EUR,11.99,5,0
445020,Frozen Synapse 2,0,False,EUR,24.99,175,5
444130,Auralux: Constellations,0,False,EUR,9.99,60,6
444140,Sonicomi,0,False,EUR,31.99,245,8
444160,Bonsai,0,False,EUR,0.99,44,5
444170,Unhack 2,0,False,EUR,4.99,43,7
444180,Techwars Online,0,False,EUR,3.99,47,5
444190,Princess Edge - Dragonstone,0,False,EUR,7.99,12,7
444210,Strike Force: Desert Thunder,0,False,EUR,2.99,5,0
444220,Asteroid Bounty Hunter,0,False,EUR,10.99,98,5
444260,Mindless Running,0,False,EUR,0.99,116,5
444270,Hypersensitive Bob,0,False,EUR,4.99,16,6
444280,Alice's Patchwork,0,False,EUR,4.99,42,7
444320,Jumpix Jump,0,False,EUR,3.99,28,5
444330,Battleships at Dawn!,0,False,EUR,6.99,1,0
444350,HACK_IT,0,False,EUR,11.59,103,4
444410,Find Out,0,False,EUR,0.79,16,5
444420,24 Hours 'til Rescue,0,False,EUR,3.99,14,3
444430,Zeus vs Monsters - Math Game for kids,0,False,EUR,4.99,11,7
444440,Scapeland,0,False,EUR,3.99,14,4
444460,Love is Blind: Mutants,0,False,,,28,3
444470,Moor,0,False,EUR,5.69,5,0
444480,Broken Dreams,0,False,EUR,1.59,84,5
444520,Leave Me Alone: A Trip To Hell,0,False,EUR,1.99,14,5
444530,Light Repair Team #4,0,False,EUR,3.99,37,7
443700,The Inner Sea,0,False,EUR,11.99,13,5
443800,Ruckus Ridge VR Party,0,False,EUR,9.99,45,5
443810,This Is the Police,0,False,EUR,14.99,2386,6
443830,The Daring Mermaid Expedition,0,False,EUR,2.39,17,5
443850,Tross,0,False,EUR,3.99,12,5
443860,Riptide GP: Renegade,0,False,EUR,8.19,109,8
443880,Loot Rascals,0,False,EUR,8.19,40,7
443970,S2ENGINE HD,0,False,EUR,3.99,116,5
443980,Burokku Girls,18,False,EUR,8.99,28,5
444000,Super Night Riders,0,False,EUR,4.99,93,8
444020,Coffee Pot Terrarium,0,False,EUR,4.99,6,0
443250,Legacy of the Elder Star,0,True,,,11,5
443260,Hero Generations: ReGen,0,False,EUR,12.49,35,5
443330,Malus Code,16,False,EUR,12.99,65,6
443360,Red Comrades 2: For the Great Justice. Reloaded,0,False,EUR,4.99,14,5
443370,The Treasures of Montezuma 5,0,False,EUR,6.99,28,5
443380,Tokyo Babel,0,False,EUR,31.99,52,8
443420,Artificial Defense,0,False,EUR,2.99,47,6
443450,LASTFIGHT,0,False,EUR,14.99,30,6
443460,Star Sky 2,0,False,EUR,3.29,17,7
443570,DreamBreak,0,False,EUR,4.99,10,6
443580,Antenna,0,True,,,20,6
443630,Chicku,0,False,,,19,7
443650,Wailing Heights,0,False,EUR,9.99,64,6
442710,Fantasy Tales Online,0,True,,,4,0
442760,Endless Burst,0,False,EUR,3.99,2,0
442770,The Minims,0,False,EUR,9.99,10,5
442780,STRAFE: Gold Edition,0,False,EUR,14.99,1215,6
442810,UFO Online: Invasion,0,True,,,3,0
442890,Magic Potion Explorer,0,False,EUR,9.99,47,5
443020,Victory and Glory: Napoleon,0,False,EUR,27.99,69,6
443070,Insane Insects: The Inception,0,False,EUR,9.99,3,0
443110,Armored Warfare,0,True,,,1,0
442500,Age of Gladiators,0,False,EUR,1.59,409,6
442660,The SoulKeeper VR,0,False,EUR,19.99,51,5
442000,Alone K.W.,0,False,EUR,0.99,18,3
442070,Drawful 2,0,False,EUR,9.99,554,8
442120,Pinball FX3,0,True,,,466,8
442140,Dyadic,0,False,EUR,9.99,8,0
442190,Mind Dead,0,False,EUR,3.99,5,0
442210,Switchcars,0,False,EUR,8.99,92,8
442220,Iron Madness,0,True,,,8,0
442260,Sprinter,0,False,EUR,3.99,8,0
442290,Pointless,0,True,,,34,5
441550,STAR WARS™ Rebellion,0,False,EUR,4.99,517,8
441640,VALENS,0,False,EUR,7.99,10,3
441670,Jelly Killer,0,False,EUR,3.29,93,6
441680,Obscuritas,0,False,EUR,14.99,26,5
441770,MindTex 2,0,False,EUR,19.99,45,7
441790,Fragmented,0,False,EUR,8.99,537,4
441830,I am Setsuna,0,False,EUR,39.99,930,6
441850,ScriptVOX Studio,0,False,EUR,27.99,1,0
441870,OutDrive,0,False,EUR,2.99,1335,6
441230,Babel: Tower to the Gods,0,False,EUR,9.99,24,7
441250,Talewind,0,False,EUR,8.99,32,5
441280,Pharaoh Rebirth+,0,False,EUR,9.99,164,8
441350,Assault Suit Leynos,0,False,EUR,19.99,60,6
441440,Sometimes Always Monsters,0,False,EUR,16.79,89,5
441510,The Incredible Baron,0,False,EUR,3.99,6,0
440690,Mesel,0,False,EUR,4.99,16,6
440730,Survival Zombies The Inverted Evolution,0,False,EUR,4.99,359,5
440740,Epic battles within 5 seconds!,0,True,,,3,0
440750,Story of a Cube,0,False,EUR,5.99,7,0
440760,Cube Destroyer,0,False,EUR,0.79,199,6
440770,Drawn Story,0,False,EUR,3.99,6,0
440790,Spellbind : Luppe's tale,0,False,EUR,2.99,3,0
440800,Trial by Viking,0,False,EUR,8.19,5,0
440810,1943 Megami Strike,0,False,EUR,8.99,18,4
440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition,0,False,EUR,9.99,21,6
440880,The Count Lucanor,0,False,EUR,9.99,363,8
440950,Story Of the Survivor,0,False,EUR,4.99,13,5
441010,Mount Your Friends 3D: A Hard Man is Good to Climb,0,False,EUR,6.99,181,8
441050,Polandball: Can into Space!,0,False,EUR,2.99,282,8
441060,Silver Creek Falls - Chapter 3,0,False,EUR,3.99,24,6
440280,Overpower,0,False,EUR,8.99,14,7
440340,Banzai Escape,0,False,EUR,5.99,39,5
440380,Super Kitty Boing Boing,0,False,EUR,4.99,3,0
440410,Wolfsong,0,False,EUR,9.99,10,6
440420,True Fear: Forsaken Souls Part 1,0,False,EUR,8.99,254,8
440450,Escape: Sierra Leone,0,False,EUR,9.99,28,5
440470,Absence,0,False,EUR,5.99,4,0
440520,VirtualHere For Steam Link,0,False,EUR,11.59,228,5
